FarmerID,Gender,Age,HaveHandPhone,isTrained,FarmSize (Hectare),FarmProduction (Kg),SalesQuota (Kg),Sales Last Year (Kg),Number of Farm,Number Of Trees,FarmerStatus
732200149101,Male,37,Yes,1,"1,9",8055,9847,,2,,Good
732200150101,Male,34,Yes,1,"2,4",3791,4634,,3,,Good
732200159101,Male,28,No,1,"2,4",1548,1892,,2,,Good
732200164101,Male,48,No,1,"1,5",1737,2125,,1,,Good
732200184101,Female,58,No,1,2,948,1159,,1,,Good
732200209101,Male,46,Yes,1,"2,75",2843,3475,,2,,Good
732200219101,Male,60,No,1,2,2369,2897,,2,,Good
732200228101,Male,75,No,1,"1,25",1895,2317,,2,,Good
732200230101,Female,67,No,1,2,2843,3475,,2,,Good
732200242101,Male,52,No,1,"1,5",1580,1931,,1,,Good
732200243101,Male,67,No,1,"2,5",1895,2317,,1,,Good
732200244101,Male,54,Yes,1,"5,5",1580,1931,,2,,Good
732200245101,Male,53,Yes,1,"1,5",2211,2703,,2,,Good
732200348101,Male,28,Yes,1,2,3949,4827,,2,,Good
732200419101,Male,57,No,1,3,1422,1738,,1,,Good
732200428101,Male,44,Yes,1,2,982,1202,,1,,Good
732200441101,Male,42,Yes,1,"1,25",2527,3089,,2,,Good
732200466101,Male,46,No,1,"1,5",4738,5792,,1,,Good
732200469101,Male,49,Yes,1,"1,5",3791,4634,,2,,Good
732200473101,Female,27,Yes,1,"2,4",2685,3283,,3,,Good
732200475101,Male,20,Yes,1,"1,5",4265,5213,,2,,Good
732200481101,Male,46,Yes,1,"1,1",3633,4441,,2,,Good
732200491101,Male,33,Yes,1,"2,5",1137,1391,,2,,Good
732200493101,Male,40,Yes,1,"1,5",2290,2800,,2,,Good
732200501101,Male,58,No,1,"3,5",3317,4055,,3,,Good
732200505101,Male,41,No,1,2,3475,4248,,3,,Good
732200535101,Male,54,Yes,1,"1,5",2211,2703,,1,,Good
732200546101,Male,42,Yes,1,2,4423,5406,,2,,Good
732200547101,Male,50,Yes,1,2,948,1159,,1,,Good
732200556101,Male,41,No,1,2,1106,1352,,1,,Good
732200575101,Male,49,Yes,1,"1,5",1580,1931,,2,,Good
732200576101,Male,41,Yes,1,"1,75",3317,4055,,3,,Good
732200580101,Male,39,Yes,1,"2,3",2211,2703,,2,,Good
732200584101,Male,51,No,1,2,2369,2897,,1,,Good
732200617101,Male,48,No,1,2,1658,2028,,2,,Good
732200620101,Male,51,No,1,"3,5",4549,5560,,3,,Good
732200622101,Male,60,No,1,2,2606,3186,,4,,Good
732200626101,Male,59,No,1,2,3317,4055,,3,,Good
732200636101,Male,43,No,1,"1,5",2211,2703,,2,,Good
732200639101,Male,53,No,1,"1,5",1422,1738,,2,,Good
732200641101,Male,54,No,1,"2,8",4186,5117,,3,,Good
732200643101,Male,58,No,1,4,1737,2125,,2,,Good
732200645101,Male,49,Yes,1,2,1027,1256,,3,,Good
732200646101,Male,59,Yes,1,"2,5",948,1159,,1,,Good
732200647101,Male,53,No,1,"2,5",1580,1931,,2,,Good
732200649101,Male,45,Yes,1,"2,5",790,966,,1,,Bad
732200650101,Male,52,No,1,3,4660,5695,,2,,Good
732200652101,Male,62,No,1,"1,6",853,1043,,2,,Good
732200782101,Male,52,Yes,1,"1,5",4581,5599,,2,,Good
732200804101,Male,36,No,1,"1,4",2527,3089,,1,,Good
732200896101,Male,52,No,1,2,2369,2897,,1,,Good
732201110101,Male,53,Yes,1,2,2624,3208,,1,,Good
732201247101,Male,52,Yes,1,7,12794,15638,,4,,Good
732201249101,Male,46,No,1,4,1895,2317,,1,,Good
732201255101,Male,38,No,1,"1,2",1106,1352,,1,,Good
732201256101,Male,57,No,1,"1,05",3475,4248,,2,,Good
732201265101,Male,45,No,1,4,1895,2317,,1,,Good
732201268101,Male,51,No,1,"1,3",1580,1931,,1,,Good
732201269101,Male,50,No,1,"1,1",1580,1931,,1,,Good
732201352101,Male,39,Yes,1,"2,15",4155,5079,,3,,Good
732201355101,Male,35,Yes,1,"2,1",2624,3208,,2,,Good
732201358101,Male,34,Yes,1,2,729,891,,1,,Bad
732201359101,Male,48,Yes,1,"1,5",3222,3938,,1,,Good
732201362101,Male,49,Yes,1,"2,25",8766,10714,,3,,Good
732201365101,Male,55,Yes,1,"1,75",3062,3743,,1,,Good
732201370101,Male,52,Yes,1,2,2187,2673,,1,,Good
732201371101,Male,52,Yes,1,"1,5",729,891,,2,,Bad
732201372101,Male,41,Yes,1,4,2770,3386,,1,,Good
732201374101,Male,35,No,1,"1,5",2479,3030,,1,,Good
732201387101,Male,41,Yes,1,"2,5",5395,6594,,3,,Good
732201391101,Male,49,No,1,"2,5",4666,5703,,3,,Good
732201392101,Male,49,No,1,"3,25",3791,4634,,3,,Good
732201396101,Male,50,No,1,"1,1",2333,2852,,2,,Good
732201411101,Male,29,No,1,"1,5",1458,1782,,1,,Good
732201414101,Male,57,Yes,1,4,2843,3475,,2,,Good
732201424101,Male,69,Yes,1,2,632,773,,1,,Bad
732201428101,Male,52,No,1,2,3001,3669,,2,,Good
732201431101,Male,55,No,1,2,632,773,,1,,Bad
732201437101,Male,58,No,1,"1,5",2369,2897,,1,,Good
732201443101,Male,52,Yes,1,2,2916,3564,,1,,Good
732201444101,Female,50,Yes,1,2,3937,4812,,1,,Good
732201445101,Male,52,No,1,2,2187,2673,,1,,Good
732201446101,Male,61,No,1,"1,5",1750,2139,,1,,Good
732201448101,Male,41,No,1,"1,5",1166,1426,,1,,Good
732201449101,Male,48,No,1,"1,5",1166,1426,,1,,Good
732201450101,Male,58,No,1,2,3937,4812,,1,,Good
732201451101,Male,52,No,1,"1,5",2333,2852,,1,,Good
732201452101,Male,60,No,1,"1,5",1021,1248,,1,,Good
732201454101,Female,63,No,1,2,4082,4990,,1,,Good
732201455101,Male,55,No,1,"1,5",3645,4455,,1,,Good
732201457101,Male,62,No,1,2,3937,4812,,1,,Good
732201458101,Male,57,No,1,2,4082,4990,,1,,Good
732201459101,Male,52,No,1,2,5249,6416,,1,,Good
732201464101,Male,45,Yes,1,"1,5",2187,2673,,1,,Good
732201468101,Male,42,Yes,1,"1,5",1750,2139,,1,,Good
732201476101,Male,55,No,1,"1,5",2362,2887,,1,,Good
732201480101,Male,41,No,1,"1,5",1932,2362,,1,,Good
732201487101,Male,74,No,1,"1,5",1895,2317,,3,,Good
732201495101,Male,53,No,1,"2,5",2274,2780,,2,,Good
732201497101,Male,68,No,1,"1,75",2661,3253,,2,,Good
732201504101,Male,63,Yes,1,"1,5",1895,2317,,1,,Good
732201505101,Male,57,No,1,"4,5",8019,9801,,2,,Good
732201508101,Male,29,No,1,2,1458,1782,,1,,Good
732201513101,Male,55,Yes,1,2,2916,3564,,2,,Good
732201516101,Male,43,Yes,1,2,2916,3564,,1,,Good
732201518101,Male,62,No,1,4,3960,4840,,1,,Good
732201519101,Male,47,No,1,3,3060,3740,,1,,Good
732201521101,Male,47,Yes,1,"1,75",2916,3564,,1,,Good
732201522101,Male,35,No,1,3,3330,4070,,1,,Good
732201524101,Male,38,No,1,3,3330,4070,,1,,Good
732201525101,Male,50,No,1,3,3510,4290,,1,,Good
732201528101,Male,46,No,1,"1,5",2916,3564,,1,,Good
732201533101,Male,50,No,1,"1,5",632,773,,1,,Bad
732201558101,Male,37,No,1,"2,5",3062,3743,,1,,Good
732201560101,Female,30,Yes,1,"2,75",5249,6416,,1,,Good
732201561101,Male,61,No,1,2,2187,2673,,1,,Good
732201565101,Male,66,No,1,2,2989,3654,,1,,Good
732201567101,Male,75,No,1,2,2187,2673,,1,,Good
732201568101,Male,66,No,1,"1,5",3208,3921,,1,,Good
732201571101,Male,59,Yes,1,2,4520,5525,,1,,Good
732201572101,Male,38,No,1,2,4082,4990,,1,,Good
732201583101,Male,50,No,1,2,5528,6758,,1,,Good
732201585101,Male,54,No,1,2,1816,2220,,1,,Good
732201606101,Male,54,No,1,2,1021,1248,,1,,Good
732201607101,Male,56,Yes,1,3,729,891,,1,,Bad
732201612101,Male,43,Yes,1,4,2041,2495,,1,,Good
732201613101,Male,54,No,1,2,1021,1248,,1,,Good
732201617101,Male,24,Yes,1,2,1021,1248,,1,,Good
732201619101,Male,57,No,1,2,1166,1426,,1,,Good
732201620101,Male,32,No,1,"1,5",1458,1782,,1,,Good
732201622101,Male,43,No,1,3,2187,2673,,1,,Good
732201628101,Male,48,No,1,2,1021,1248,,1,,Good
732201640101,Male,55,No,1,2,1531,1872,,1,,Good
732201642101,Male,56,No,1,2,3062,3743,,1,,Good
732201647101,Male,70,No,1,"3,7",4884,5970,,2,,Good
732201660101,Male,53,Yes,1,2,4738,5792,,1,,Good
732201709101,Female,35,No,1,"1,5",1750,2139,,1,,Good
732201711101,Male,39,No,1,"4,5",3791,4634,,2,,Good
732201712101,Female,42,Yes,1,"2,5",1773,2167,,3,,Good
732201714101,Male,46,Yes,1,"1,5",923,1128,,1,,Good
732201715101,Male,69,No,1,2,1458,1782,,1,,Good
732201716101,Male,59,No,1,"2,25",4593,5614,,3,,Good
732201717101,Male,48,Yes,1,"3,1",4374,5346,,2,,Good
732201718101,Male,44,No,1,"1,75",2178,2662,,2,,Good
732201719101,Female,49,No,1,"3,35",5559,6795,,6,,Good
732201721101,Male,30,No,1,2,3645,4455,,1,,Good
732201723101,Female,44,Yes,1,3,9948,12159,,1,,Good
732201724101,Male,43,No,1,"3,5",3747,4580,,1,,Good
732201725101,Female,58,No,1,4,2430,2972,,1,,Good
732201726101,Male,38,Yes,1,"3,5",2770,3386,,1,,Good
732201728101,Male,36,No,1,2,2697,3297,,2,,Good
732201730101,Male,55,No,1,"2,55",4152,5076,,3,,Good
732201780101,Male,62,No,1,"1,5",2952,3610,,2,,Good
732201782101,Male,55,No,1,"1,4",4884,5970,,2,,Good
732201785101,Male,70,No,1,2,4338,5302,,1,,Good
732201788101,Female,44,Yes,1,"2,25",4666,5703,,2,,Good
732201790101,Male,38,Yes,1,5,656,802,,1,,Bad
732201799101,Female,46,No,1,"3,5",4252,5197,,1,,Good
732201803101,Male,39,No,1,3,6561,8019,,1,,Good
732201811101,Female,40,No,1,"1,25",474,580,,1,,Bad
732201820101,Male,54,Yes,1,2,3937,4812,,1,,Good
732201821101,Male,36,No,1,"1,75",3645,4455,,1,,Good
732201824101,Male,69,No,1,"1,25",2770,3386,,1,,Good
732201826101,Male,51,No,1,"1,5",3633,4441,,2,,Good
732201827101,Male,36,No,1,"1,25",3159,3861,,2,,Good
732201828101,Male,32,No,1,"1,5",3475,4248,,2,,Good
732201829101,Male,48,No,1,"3,5",5054,6178,,3,,Good
732201840101,Male,40,No,1,"1,5",4107,5020,,2,,Good
732201844101,Male,46,No,1,2,3949,4827,,2,,Good
732201846101,Male,53,No,1,2,3633,4441,,2,,Good
732201861101,Male,45,No,1,2,2479,3030,,2,,Good
732201865101,Male,55,Yes,1,"1,5",2552,3119,,3,,Good
732201866101,Male,55,No,1,"1,5",2916,3564,,1,,Good
732201869101,Female,43,No,1,"1,25",2406,2941,,2,,Good
732201878101,Male,70,No,1,"2,5",1312,1604,,1,,Good
732201887101,Male,46,Yes,1,"1,5",2624,3208,,1,,Good
732201888101,Male,42,No,1,"2,5",3791,4634,,1,,Good
732201889101,Male,43,No,1,4,6998,8554,,1,,Good
732201892101,Male,71,Yes,1,3,5249,6416,,1,,Good
732201897101,Male,57,No,1,2,2916,3564,,1,,Good
732201899101,Male,52,Yes,1,7,14580,17820,,1,,Good
732201934101,Male,39,No,1,2,5249,6416,,2,,Good
732201935101,Male,41,No,1,"2,5",5540,6772,,3,,Good
732201937101,Male,69,No,1,"3,4",3791,4634,,3,,Good
732201949101,Male,37,Yes,1,"1,4",1750,2139,,1,,Good
732201950101,Male,29,Yes,1,2,1458,1782,,1,,Good
732201953101,Male,31,No,1,2,6998,8554,,1,,Good
732201957101,Male,68,No,1,"1,5",4374,5346,,2,,Good
732201959101,Male,37,Yes,1,"1,5",2187,2673,,2,,Good
732201960101,Male,45,No,1,2,4374,5346,,1,,Good
732201964101,Male,33,Yes,1,2,729,891,,1,,Bad
732201966101,Male,47,Yes,1,"1,5",1021,1248,,1,,Good
732201968101,Male,58,Yes,1,3,3645,4455,,1,,Good
732201970101,Male,49,Yes,1,"1,1",1458,1782,,1,,Good
732201971101,Male,43,No,1,"1,5",3645,4455,,1,,Good
732201976101,Female,61,No,1,"1,5",3645,4455,,1,,Good
732201991101,Male,32,No,1,"1,5",1458,1782,,1,,Good
732202001101,Male,40,No,1,"1,5",1021,1248,,1,,Good
732202010101,Male,57,No,1,"1,5",1458,1782,,1,,Good
732202013101,Male,66,No,1,2,2187,2673,,1,,Good
732202014101,Male,45,No,1,2,2916,3564,,1,,Good
732202018101,Male,47,No,1,"1,5",2624,3208,,1,,Good
732202168101,Male,44,No,1,"1,5",2916,3564,,1,,Good
732202241101,Male,45,Yes,1,"2,5",3062,3743,,2,,Good
732202243101,Male,41,Yes,1,2,2187,2673,,1,,Good
732202245101,Male,57,No,1,"3,6",3572,4366,,3,,Good
732202247101,Male,55,No,1,2,2187,2673,,1,,Good
732202248101,Male,46,No,1,"1,37",2333,2852,,1,,Good
732202263101,Male,50,Yes,1,"1,75",3645,4455,,1,,Good
732202280101,Female,59,Yes,1,5,7217,8821,,1,,Good
732202292101,Male,29,No,1,"1,9",5686,6950,,1,,Good
732202295101,Male,47,No,1,2,2770,3386,,1,,Good
732202297101,Male,47,Yes,1,4,7727,9445,,1,,Good
732202302101,Male,47,Yes,1,"1,4",2333,2852,,1,,Good
732202309101,Male,48,No,1,"2,85",5978,7307,,2,,Good
732202313101,Male,62,Yes,1,2,2187,2673,,1,,Good
732202318101,Male,63,No,1,"1,5",2916,3564,,1,,Good
732202319101,Male,59,Yes,1,"1,5",583,713,,1,,Bad
732202325101,Male,65,Yes,1,"2,8",7071,8643,,1,,Good
732202326101,Female,40,Yes,1,3,2624,3208,,1,,Good
732202328101,Male,51,Yes,1,"1,5",364,446,,1,,Bad
732202329101,Male,63,No,1,"2,75",2333,2852,,1,,Good
732202330101,Female,36,Yes,1,"1,25",1531,1872,,1,,Good
732202332101,Male,65,Yes,1,"1,25",1458,1782,,1,,Good
732202334101,Male,63,No,1,"2,45",3791,4634,,1,,Good
732202336101,Male,63,No,1,"1,5",2479,3030,,1,,Good
732202339101,Male,52,No,1,5,7290,8910,,1,,Good
732202341101,Male,29,No,1,"1,5",2770,3386,,1,,Good
732202344101,Male,48,No,1,"1,5",2479,3030,,1,,Good
732202345101,Male,67,No,1,"1,25",2479,3030,,1,,Good
732202347101,Male,48,No,1,"1,5",2697,3297,,1,,Good
732202356101,Male,55,No,1,2,3645,4455,,1,,Good
732202357101,Male,28,No,1,"1,25",948,1159,,1,,Good
732202358101,Male,35,No,1,"1,5",2041,2495,,1,,Good
732202365101,Male,32,Yes,1,"1,25",2333,2852,,1,,Good
732202382101,Male,52,Yes,1,3,5540,6772,,1,,Good
732202386101,Male,42,Yes,1,"2,35",4301,5257,,4,,Good
732202388101,Male,35,No,1,2,7708,9421,,2,,Good
732202401101,Male,46,No,1,"2,8",4666,5703,,3,,Good
732202404101,Male,37,No,1,"1,1",2770,3386,,2,,Good
732202503101,Male,41,Yes,1,5,5395,6594,,2,,Good
732202511101,Male,55,Yes,1,"2,5",4374,5346,,1,,Good
732202513101,Male,64,Yes,1,"5,25",8019,9801,,2,,Good
732202514101,Male,55,Yes,1,"3,5",5832,7128,,1,,Good
732202515101,Male,38,Yes,1,"2,75",5395,6594,,3,,Good
732202520101,Male,42,Yes,1,2,2916,3564,,2,,Good
732202522101,Male,54,No,1,5,7290,8910,,1,,Good
732202582101,Male,58,Yes,1,"1,25",1895,2317,,1,,Good
732202583101,Male,1,No,1,"1,5",1264,1545,,1,,Good
732202588101,Male,87,No,1,3,4423,5406,,2,,Good
732202598101,Male,65,No,1,"6,3",9477,11583,,7,,Good
732202600101,Male,50,Yes,1,"1,2",1750,2139,,1,,Good
732202602101,Male,43,No,1,"1,5",292,357,,1,,Bad
732202605101,Male,42,No,1,"1,5",1750,2139,,1,,Good
732202613101,Male,35,No,1,"4,75",5540,6772,,3,,Good
732202614101,Male,37,No,1,"1,5",2770,3386,,1,,Good
732202615101,Male,57,No,1,"1,5",4374,5346,,1,,Good
732202616101,Male,67,No,1,"3,5",5249,6416,,4,,Good
732202620101,Male,37,No,1,4,2916,3564,,1,,Good
732202623101,Male,71,No,1,"2,5",4957,6059,,2,,Good
732202626101,Male,31,No,1,2,2916,3564,,2,,Good
732202697101,Male,61,No,1,2,3645,4455,,1,,Good
732202705101,Male,39,Yes,1,2,3499,4277,,1,,Good
732202708101,Male,48,No,1,"3,25",4374,5346,,1,,Good
732202713101,Male,49,Yes,1,"1,3",4010,4901,,1,,Good
732202719101,Male,48,No,1,"1,75",4520,5525,,1,,Good
732202758101,Male,56,Yes,1,"1,25",2770,3386,,2,,Good
732202760101,Male,46,Yes,1,"2,5",4374,5346,,3,,Good
732202762101,Male,61,Yes,1,"5,75",8019,9801,,4,,Good
732202766101,Male,65,No,1,2,3791,4634,,3,,Good
732202768101,Male,37,No,1,"1,5",2406,2941,,3,,Good
732202769101,Male,57,No,1,3,5249,6416,,5,,Good
732202772101,Male,58,Yes,1,"1,6",3135,3832,,3,,Good
732202773101,Male,44,No,1,"1,25",1895,2317,,2,,Good
732202774101,Male,49,No,1,"1,05",2406,2941,,3,,Good
732202776101,Female,46,Yes,1,"1,1",1968,2406,,2,,Good
732202780101,Male,43,Yes,1,"1,5",2916,3564,,1,,Good
732202782101,Male,50,No,1,"1,85",3645,4455,,3,,Good
732202784101,Male,52,No,1,3,4107,5020,,3,,Good
732202791101,Male,64,No,1,"1,5",3159,3861,,2,,Good
732202792101,Male,59,Yes,1,2,2843,3475,,2,,Good
732202798101,Male,70,No,1,2,3159,3861,,2,,Good
732202801101,Female,60,Yes,1,"1,25",2843,3475,,2,,Good
732202802101,Male,47,No,1,2,3159,3861,,2,,Good
732202803101,Male,49,No,1,2,3475,4248,,2,,Good
732202804101,Female,50,Yes,1,"1,75",3159,3861,,2,,Good
732202823101,Male,49,Yes,1,2,3208,3921,,2,,Good
732202824101,Female,45,No,1,2,4199,5133,,1,,Good
732202832101,Male,48,No,1,3,6561,8019,,2,,Good
732202836101,Male,42,No,1,2,7290,8910,,1,,Good
732202837101,Male,64,No,1,2,2916,3564,,1,,Good
732202842101,Male,42,No,1,2,4374,5346,,1,,Good
732202844101,Male,44,Yes,1,"2,5",4374,5346,,1,,Good
732202846101,Male,70,No,1,"1,8",3791,4634,,1,,Good
732202856101,Male,48,No,1,"3,5",6707,8198,,1,,Good
732202857101,Male,40,No,1,"2,5",417,510,,1,,Bad
732202861101,Male,47,No,1,"1,5",3353,4099,,1,,Good
732202864101,Male,61,No,1,4,8121,9926,,2,,Good
732202875101,Male,44,Yes,1,"1,75",5103,6237,,1,,Good
732202881101,Male,52,No,1,5,10244,12521,,1,,Good
732202917101,Male,49,Yes,1,2,7582,9267,,2,,Good
732202918101,Male,60,No,1,2,6634,8109,,2,,Good
732202920101,Male,37,Yes,1,2,5686,6950,,2,,Good
732202921101,Male,59,No,1,2,10425,12742,,2,,Good
732202922101,Female,42,No,1,2,9003,11005,,2,,Good
732202924101,Male,47,Yes,1,2,6823,8341,,2,,Good
732202927101,Male,45,Yes,1,2,1580,1931,,1,,Good
732202940101,Male,60,Yes,1,2,5718,6989,,2,,Good
732202941101,Male,49,Yes,1,"1,75",2843,3475,,2,,Good
732202952101,Male,58,Yes,1,2,3791,4634,,1,,Good
732202955101,Male,51,No,1,"1,5",10993,13437,,2,,Good
732202960101,Male,37,Yes,1,"1,5",3159,3861,,2,,Good
732202961101,Female,33,No,1,2,6729,8224,,2,,Good
732202970101,Male,38,No,1,"2,5",6653,8132,,3,,Good
732202976101,Male,50,No,1,2,3475,4248,,2,,Good
732202978101,Male,30,No,1,2,4738,5792,,1,,Good
732202980101,Male,52,No,1,2,4738,5792,,1,,Good
732202986101,Male,53,No,1,3,4374,5346,,2,,Good
732202988101,Male,41,No,1,"1,5",2187,2673,,2,,Good
732202989101,Male,31,No,1,3,3645,4455,,1,,Good
732202990101,Male,33,No,1,"1,5",1750,2139,,1,,Good
732202991101,Male,57,Yes,1,2,2916,3564,,1,,Good
732203008101,Male,59,No,1,2,1580,1931,,1,,Good
732203010101,Male,50,No,1,"2,5",2843,3475,,2,,Good
732203012101,Male,41,No,1,2,3791,4634,,1,,Good
732203059101,Male,36,Yes,1,"1,5",3475,4248,,2,,Good
732203061101,Male,34,No,1,"1,25",2053,2511,,2,,Good
732203118101,Female,43,Yes,1,"1,5",924,1130,,1,,Good
732203128101,Male,55,No,1,"2,5",2764,3379,,2,,Good
732203134101,Male,48,Yes,1,"1,5",632,773,,1,,Bad
732203139101,Male,37,No,1,2,4345,5311,,1,,Good
732203146101,Male,55,Yes,1,"2,5",5370,6564,,3,,Good
732203155101,Male,56,No,1,"2,5",3791,4634,,1,,Good
732203156101,Female,30,No,1,"1,5",2187,2673,,1,,Good
732203158101,Male,40,No,1,"3,25",4374,5346,,4,,Good
732203160101,Male,34,No,1,"1,4",3937,4812,,2,,Good
732203161101,Male,40,No,1,"1,5",4666,5703,,2,,Good
732203162101,Male,45,No,1,3,4082,4990,,2,,Good
732203164101,Male,42,No,1,2,2187,2673,,1,,Good
732203168101,Male,47,No,1,2,2187,2673,,1,,Good
732203170101,Male,49,No,1,"1,5",1458,1782,,1,,Good
732203174101,Male,34,No,1,2,2916,3564,,1,,Good
732203186101,Male,77,No,1,2,1021,1248,,1,,Good
732203188101,Male,47,No,1,2,875,1070,,2,,Good
732203196101,Male,53,No,1,2,1166,1426,,1,,Good
732207208101,Male,,No,0,"1,5",1895,2317,,1,,Good
732207211101,Female,51,No,0,2,1422,1738,,1,,Good
732207219101,Male,50,Yes,0,"2,5",2948,3604,,2,,Good
732207239101,Male,43,Yes,0,2,3475,4248,,2,,Good
732207248101,Male,,No,0,"1,5",1580,1931,,1,,Good
732207253101,Male,54,Yes,0,"1,7",632,773,,1,,Bad
732207273101,Male,,No,0,2,4217,5155,,2,,Good
732207274101,Male,,No,0,"2,5",11609,14189,,5,,Good
732207275101,Female,,No,0,"3,5",6318,7722,,2,,Good
732207276101,Male,63,No,0,2,711,869,,1,,Bad
732207284101,Male,68,No,0,"1,25",2624,3208,,2,,Good
732207285101,Male,42,No,0,"1,75",3499,4277,,3,,Good
732207304101,Male,,No,0,"1,5",1106,1352,,1,,Good
732207311101,Male,58,Yes,0,"2,5",2909,3557,,2,,Good
732207313101,Male,,No,0,2,2685,3283,,2,,Good
732207314101,Male,57,No,0,2,2685,3283,,2,,Good
732207317101,Male,41,No,0,"1,5",2685,3283,,2,,Good
732207354101,Male,,No,0,2,2527,3089,,2,,Good
732207358101,Male,,No,0,"1,5",6002,7336,,2,,Good
732207360101,Male,48,No,0,2,3791,4634,,1,,Good
732207381101,Male,,No,0,"1,5",3353,4099,,1,,Good
732207394101,Male,68,No,0,"1,25",3208,3921,,1,,Good
732207421101,Male,44,Yes,0,"1,5",2843,3475,,1,,Good
732207427101,Male,,No,0,2,2187,2673,,1,,Good
732207440101,Male,,No,0,"1,8",3826,4677,,3,,Good
732207459101,Male,,No,0,"2,47",6342,7752,,1,,Good
732207495101,Male,65,Yes,0,"1,65",3864,4723,,1,,Good
732207517101,Male,30,Yes,0,"1,5",2764,3379,,1,,Good
732207519101,Male,62,No,0,"2,7",3791,4634,,2,,Good
732207522101,Male,,No,0,2,1895,2317,,1,,Good
732207523101,Male,53,No,0,"2,8",948,1159,,1,,Good
732207524101,Male,52,No,0,"2,4",4975,6081,,2,,Good
732207525101,Male,,No,0,"1,55",7266,8881,,1,,Good
732207527101,Male,56,Yes,0,"2,5",1580,1931,,1,,Good
732207530101,Male,,No,0,"2,9",632,773,,1,,Bad
732207536101,Male,51,No,0,3,1619,1979,,2,,Good
732207537101,Male,,No,0,"1,05",2290,2800,,2,,Good
732207539101,Male,67,No,0,"1,5",1169,1429,,1,,Good
732207540101,Male,,No,0,"2,5",2748,3360,,2,,Good
732207543101,Male,,No,0,2,1185,1448,,1,,Good
732207551101,Male,,No,0,2,790,966,,1,,Bad
732207593101,Male,,No,0,"2,5",3633,4441,,2,,Good
732207595101,Male,,No,0,"2,5",5844,7144,,2,,Good
732207601101,Male,,No,0,"1,5",1895,2317,,1,,Good
732207670101,Male,,No,0,13,17204,21028,,4,,Good
732207672101,Male,,No,0,2,2187,2673,,2,,Good
732207674101,Male,,No,0,"1,5",1312,1604,,1,,Good
732207688101,Male,,No,0,2,2916,3564,,2,,Good
732207718101,Male,,No,0,"1,5",3645,4455,,1,,Good
732207732101,Male,50,No,0,2,3645,4455,,1,,Good
732207742101,Male,46,No,0,2,3645,4455,,1,,Good
732207743101,Male,65,Yes,0,"1,95",4666,5703,,4,,Good
732207748101,Male,,No,0,2,3499,4277,,3,,Good
732207751101,Male,67,Yes,0,"1,35",2187,2673,,2,,Good
732207756101,Female,37,Yes,0,"1,25",3062,3743,,2,,Good
732207760101,Male,61,No,0,"1,25",1750,2139,,2,,Good
732207763101,Male,52,No,0,"1,25",2187,2673,,2,,Good
732207772101,Male,57,Yes,0,2,3937,4812,,2,,Good
732207784101,Female,,No,0,2,4374,5346,,1,,Good
732207790101,Male,,No,0,4,8748,10692,,1,,Good
732207797101,Male,,No,0,"1,5",1312,1604,,1,,Good
732207809101,Male,,No,0,3,4423,5406,,2,,Good
732207810101,Male,,No,0,"1,5",1106,1352,,1,,Good
732207812101,Male,57,Yes,0,"1,5",4265,5213,,2,,Good
732207818101,Male,,No,0,"2,5",2211,2703,,1,,Good
732207819101,Female,41,Yes,0,"1,5",2211,2703,,1,,Good
732207820101,Male,,No,0,"1,8",3159,3861,,2,,Good
732207828101,Male,,No,0,2,2369,2897,,1,,Good
732207903101,Male,33,No,1,2,1185,1448,,1,,Good
732207908101,Male,36,No,1,2,1106,1352,,1,,Good
732207913101,Male,33,No,1,"1,5",948,1159,,1,,Good
732207960101,Male,46,Yes,0,"2,5",6081,7433,,4,,Good
732207961101,Male,42,Yes,0,2,4896,5986,,3,,Good
732207962101,Male,37,Yes,0,"2,5",6634,8109,,4,,Good
732207963101,Male,49,Yes,0,"2,75",4896,5986,,2,,Good
732207965101,Male,,No,0,3,4374,5346,,1,,Good
732207968101,Male,,No,0,3,3645,4455,,1,,Good
732207971101,Male,,No,0,2,4374,5346,,1,,Good
732207974101,Male,,No,0,3,3937,4812,,1,,Good
732207976101,Male,65,Yes,0,"3,25",3870,4730,,5,,Good
732207979101,Female,50,No,0,2,3718,4545,,2,,Good
732207981101,Male,63,No,0,"1,5",729,891,,1,,Bad
732207982101,Male,,No,0,2,3062,3743,,1,,Good
732207989101,Male,55,Yes,0,"1,5",2187,2673,,1,,Good
732207990101,Male,,No,0,"1,5",437,535,,1,,Bad
732207991101,Male,62,Yes,0,"2,55",5249,6416,,2,,Good
732207992101,Male,64,No,0,2,1895,2317,,1,,Good
732207993101,Male,60,No,0,"3,5",2685,3283,,2,,Good
732207995101,Male,,No,0,2,1264,1545,,1,,Good
732207997101,Male,58,Yes,0,4,3791,4634,,2,,Good
732207998101,Male,69,No,0,2,3159,3861,,1,,Good
732207999101,Male,56,Yes,0,4,4738,5792,,2,,Good
732208001101,Male,62,No,0,4,2685,3283,,2,,Good
732208006101,Male,50,Yes,0,2,474,580,,1,,Bad
732208007101,Female,48,No,0,4,3159,3861,,2,,Good
732208014101,Male,57,No,0,2,1106,1352,,1,,Good
732208017101,Male,59,Yes,0,2,1458,1782,,1,,Good
732208018101,Male,,No,0,"1,5",2187,2673,,1,,Good
732208021101,Female,,No,0,"2,5",1750,2139,,1,,Good
732208024101,Male,45,Yes,0,"2,5",3353,4099,,4,,Good
